"id_grid","lat","lon"
230198,2.32427261332551,-72.9616898304954
605237,2.32426546239785,-72.9527013825679
587610,2.32425825371667,-72.9437129623042
555857,2.32425098768657,-72.934724569996
903672,2.32424366426088,-72.9257362065009
418295,2.32423628294308,-72.9167478715502
825687,2.32421379490928,-72.8897830400483
769053,2.32420618370272,-72.8807948212061
565783,2.32419851530487,-72.8718066321622
819221,2.32419078942052,-72.8628184736647
198834,2.32418300563273,-72.8538303447172
303721,2.32417516465286,-72.8448422462921
553390,2.32414322578376,-72.8088901606616
386949,2.32413509741191,-72.7999022176622
811386,2.33332856706018,-72.9796598590663
733831,2.33332150352561,-72.9706712984861
656612,2.33331438233416,-72.9616827652502
511060,2.33330720330982,-72.9526942598704
843573,2.33329996661071,-72.9437057823266
182972,2.33329267224854,-72.9347173329854
266352,2.33328532009733,-72.9257289118986
151171,2.33324769349315,-72.880787240547
427567,2.33323999527953,-72.8717989941635
638311,2.33323223907697,-72.8628107779821
986641,2.33322442503627,-72.8538225923106
294566,2.34237039002115,-72.9796528809694
813357,2.34236329912804,-72.9706642630136
435721,2.34235615019683,-72.961675672159
557820,2.34234894321526,-72.9526871092298
107716,2.34227368742154,-72.8628030526001
274532,2.35140509332012,-72.9706571999227
645464,2.35139791672329,-72.9616685515661
853864,2.84007306299743,-73.5547700832161
955396,2.84006895935113,-73.5457766620469
709799,2.84912015172868,-73.56375956368
628818,2.84911610575364,-73.5547660596065
369574,2.84911198907642,-73.5457725684211
205370,2.84910780183977,-73.5367790903251
217300,2.85817111178904,-73.5817427847231
939073,2.85816719432712,-73.5727491848781
840708,2.85816320625075,-73.5637555973352
163616,2.85815914693938,-73.5547620229935
448464,2.85815501728128,-73.5457684617527
110815,2.85815081680788,-73.5367749131695
447867,2.8672180491392,-73.5907326291396
276009,2.86719804394013,-73.5457643415675
219007,2.86719383003361,-73.5367707228323
803122,2.8762649379945,-73.5997226152361
844559,2.87625726681014,-73.5817350962479
826183,2.87625332433198,-73.5727413551992
291617,2.87624931077509,-73.5637476268628
668075,2.87624106946631,-73.5457602079813
545147,2.88530803735773,-73.5997188942989
813698,2.88529638696843,-73.5727374214774
781359,2.8852923606572,-73.5637436222359
818512,2.88528409367535,-73.5457560617411
590168,2.89435113545558,-73.5997151613144
214183,2.8943271161539,-73.5457519020134
512018,2.90339423205222,-73.5997114169483
716264,2.90339039594556,-73.5907174379518
152831,2.90338648782438,-73.5817234714178
702829,2.90338250802216,-73.5727295166213
148591,2.90337845636185,-73.563735574336
736884,2.90337433248243,-73.5547416454881
500915,2.91243732697709,-73.5997076606586
213639,2.91242955873222,-73.5817195714733
154526,2.91242556618594,-73.5727255454533
614486,2.91242150197559,-73.5637315315749
911358,2.91241736538341,-73.5547375306778
265878,2.92147656054053,-73.5907097697662
539699,2.92147262807583,-73.5817156593799
589558,2.92146862334462,-73.5727215615641
857988,2.92146454590345,-73.5637274762429
938656,3.28330853178134,-74.2023703413154
434738,3.28330963927392,-74.1933728593951
